1,1771.92
2,3583.6501209274107
4,7085.815285171736
5,8860.78991226465
6,10642.381191183853
7,12416.111389714497
8,14189.84143062913
9,15943.084391636408
10,17721.846037473923
11,19485.99203422228
12,21263.04
14,24835.152194977187
15,26589.3
16,28354.95485015069
17,30153.4130400869
18,31927.143573551562
19,33691.23476429892
20,35474.603970612846
22,39022.06393423011
23,40795.79411305875
24,42522.44305724023
25,44343.254470716035
26,46116.98464954467
27,47848.9843011796
28,49621.168904926986
29,51385.68
31,54937.725022166965
33,58468.35920370531
35,62080.55625900245
36,63799.63860918676
37,65628.01734563377
39,69114.16131566426
40,70920.926215013224
41,72630.66593435854
42,74496.66837812985
43,76172.51431247073
44,78048.68247164215
45,79715.4219058491
46,81591.58917604698
47,83292.67987231765
50,88588.42303591714
51,90461.89014994034
52,92212.04662358258
53,94008.33371981939
54,95781.5230937344
56,99242.33780985397
57,101014.52241360137
60,106395.34972901837
62,109971.27230889983
64,113518.73144503304
65,115292.46162386168
66,117066.19180269033
67,118736.37343500602
68,120613.65356459119
69,122347.94752759974
70,124161.1125180049
72,127597.29682567812
73,129482.30305449082
76,134757.43180424221
77,136458.2202163502
79,140076.79803860867
80,141849.92001350941
81,143553.18136854268
82,145396.16381047355
83,147032.7989825412
84,148863.51296329113
85,150600.31916105913
86,152540.79537926315
87,154314.5255580918
88,155949.90245585783
90,159496.6143372653
91,161351.528796408
92,163183.176452235
93,164747.59404067868
94,166730.6368098923
96,170278.09716754956
97,171899.3242979342
98,173825.55752520683
99,175536.2582786924
100,177373.0199479282
1,0.000564315707797192
2,0.00112863134845708
3,0.001692946921979667
4,0.002257262428355463
5,0.002821577867612928
6,0.003385893239723606
7,0.00395020854469698
8,0.004514523782533051
9,0.005078838953241306
10,0.005643154056802771
11,0.00620746909323642
12,0.006771784062523279
13,0.007336098964682322
14,0.007900413799704062
15,0.008464728567579012
16,0.009029043268326146
17,0.009593357901945464
18,0.010157672468417992
19,0.010721986967753216
20,0.011286301399951138
21,0.011850615765021244
22,0.01241493006294456
23,0.01297924429374006
24,0.01354355845738877
25,0.014107872553909664
26,0.014672186583293256
27,0.015236500545539544
28,0.015800814440648528
29,0.016365128268629696
30,0.016929442029464076
31,0.017493755723161152
32,0.018058069349730412
33,0.01862238290916237
34,0.019186696401447536
35,0.019751009826604884
36,0.020315323184624932
37,0.02087963647550768
38,0.02144394969925312
39,0.022008262855870744
40,0.022572575945341584
41,0.0231368889676846
42,0.02370120192289032
43,0.024265514810949244
44,0.024829827631880356
45,0.025394140385674164
46,0.025958453072340156
47,0.026522765691859356
48,0.027087078244241256
49,0.027651390729495336
50,0.02821570314761212
51,0.02878001549859159
52,0.02934432778243377
53,0.02990863999913864
54,0.03047295214870621
55,0.03103726423113647
56,0.03160157624643892
57,0.032165888194594576
58,0.03273020007562242
59,0.03329451188951296
60,0.033858823636266196
61,0.034423135315891616
62,0.03498744692837025
63,0.035551758473721064
64,0.03611606995192509
65,0.0366803813630013
66,0.0372446927069402
67,0.0378090039837418
68,0.038373315193406104
69,0.038937626335942584
70,0.03950193741134177
71,0.04006624841959416
72,0.04063055936071873
73,0.041194870234706
74,0.04175918104156546
75,0.04232349178127812
76,0.04288780245386297
77,0.04345211305930103
78,0.04401642359761127
79,0.044580734068784216
80,0.04514504447281985
81,0.04570935480972767
82,0.0462736650794887
83,0.04683797528212192
84,0.04740228541761783
85,0.04796659548597644
86,0.04853090548720723
87,0.04909521542129123
88,0.04965952528824742
89,0.05022383508805682
90,0.0507881448207384
91,0.05135245448629216
92,0.05191676408469914
93,0.052481073615978296
94,0.053045383080110664
95,0.05360969247711522
96,0.05417400180698246
97,0.0547383110697219
98,0.05530262026531454
99,0.05586692939377937
100,0.0564312384551069



